Species,Metabolite,kegg_id,genus,E1_shap_stable,E2_spearman,E3_kegg,E4_glasso,E5_mofa,E6_mediation,E7_within_stage,Evidence_score,Confidence,pathway,rho,abs_rho
Lactobacillus amylolyticus,C00366_Urate,C00366,Lactobacillus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2247245935917104,0.2247245935917104
CAG-170 sp000432135,C00423_trans-Cinnamate,C00423,CAG-170,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2246921825967838,0.2246921825967838
ER4 sp000765235,C00296_Quinate,C00296,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.224614668582996,0.224614668582996
Faecousia sp003525905,C00482_Sinapate,C00482,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2243825550780523,0.2243825550780523
Acidaminococcus sp900315205,C00475_Cytidine,C00475,Acidaminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2243232298283758,0.2243232298283758
Pauljensenia turicensis,C05635_5-Hydroxyindoleacetate,C05635,Pauljensenia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2242669357039724,0.2242669357039724
CAG-127 sp900319515,C00847_4-Pyridoxate,C00847,CAG-127,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.224262804711879,0.224262804711879
Acetatifactor intestinalis,C00785_Urocanate,C00785,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2241318550910447,0.2241318550910447
Lachnospira eligens_A,C00079_Phe,C00079,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2240934138051661,0.2240934138051661
ER4 sp000765235,C00178_Thymine,C00178,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2240417968108133,0.2240417968108133
Ruminococcus_E bromii,2-Hydroxypentanoate,2-Hydroxypentanoate,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.223994522359059,0.223994522359059
CAG-41 sp900066215,C03264_2-Hydroxy-4-methylpentanoate,C03264,CAG-41,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2239848571828347,0.2239848571828347
CAG-103 sp900543625,C00785_Urocanate,C00785,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2239738904567412,0.2239738904567412
UBA11540 sp003445125,C00178_Thymine,C00178,UBA11540,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2238427616431229,0.2238427616431229
Faecalibacterium prausnitzii,C00398_Tryptamine,C00398,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Indole / Tryptophan,-0.4061518396709069,0.4061518396709069
Avichristensenella intestinipullorum,C00791_Creatinine,C00791,Avichristensenella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2233377697385086,0.2233377697385086
CAG-103 sp000432375,C00003_NAD+,C00003,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2232870301294381,0.2232870301294381
Acetatifactor intestinalis,C05629_3-Phenylpropionate,C05629,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4053783438105889,0.4053783438105889
Acetatifactor intestinalis,C03264_2-Hydroxy-4-methylpentanoate,C03264,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.222936256283098,0.222936256283098
Agathobacter rectalis,2-Hydroxypentanoate,2-Hydroxypentanoate,Agathobacter,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2229121769393651,0.2229121769393651
Alistipes putredinis,C02678_Dodecanedioate,C02678,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4042004471256306,0.4042004471256306
Escherichia sp002965065,C05635_5-Hydroxyindoleacetate,C05635,Escherichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2227431536974239,0.2227431536974239
Avispirillum faecium,C00314_Pyridoxine,C00314,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2226332175097057,0.2226332175097057
ER4 sp900552015,C00262_Hypoxanthine,C00262,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2226291009430395,0.2226291009430395
Barnesiella intestinihominis,C16741_5-Hydroxylysine,C16741,Barnesiella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2223548646281953,0.2223548646281953
Faecalibacterium prausnitzii_C,C10172_Proline betaine,C10172,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2223529818082595,0.2223529818082595
Lachnospira sp003451515,C02678_Dodecanedioate,C02678,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4039444011080005,0.4039444011080005
Escherichia fergusonii,C00847_4-Pyridoxate,C00847,Escherichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2222434437185741,0.2222434437185741
CAG-170 sp000432135,C00847_4-Pyridoxate,C00847,CAG-170,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2221646050622432,0.2221646050622432
CAG-127 sp900319515,C01921_Glycocholate,C01921,CAG-127,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.222119561085566,0.222119561085566
Prevotella sp900290275,C00003_NAD+,C00003,Prevotella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2219558207954059,0.2219558207954059
Faecalibacterium prausnitzii,C00003_NAD+,C00003,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2219006768488829,0.2219006768488829
UBA5905 sp900763035,C00719_Betaine,C00719,UBA5905,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2216655970560231,0.2216655970560231
CAG-170 sp000432135,C00954_Indole-3-acetate,C00954,CAG-170,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2215996020443384,0.2215996020443384
Clostridium_A leptum,C08262_Isovalerate,C08262,Clostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2215559317341212,0.2215559317341212
Alistipes shahii,C00262_Hypoxanthine,C00262,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2214720814665666,0.2214720814665666
Lachnospira sp000436475,C02571_o-Acetylcarnitine,C02571,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2213443230607734,0.2213443230607734
ER4 sp900552015,C00630_Isobutyryl CoA,C00630,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2212909959005178,0.2212909959005178
Faecalibacterium sp900539945,C00152_Asn,C00152,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2211142218125685,0.2211142218125685
Avispirillum faecium,C05135_4-(beta-Acetylaminoethyl)imidazole,C05135,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2208516335711007,0.2208516335711007
UBA11540 sp003445125,"C00986_1,3-Diaminopropane",C00986,UBA11540,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2208101115942468,0.2208101115942468
Lachnospira sp003537285,C02678_Dodecanedioate,C02678,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4033399716698599,0.4033399716698599
Bifidobacterium pseudocatenulatum,C01004_Trigonelline,C01004,Bifidobacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2206820976235398,0.2206820976235398
QAMH01 sp900544245,C05135_4-(beta-Acetylaminoethyl)imidazole,C05135,QAMH01,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2206063579099065,0.2206063579099065
Acetatifactor intestinalis,C00242_Guanine,C00242,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2205207213147411,0.2205207213147411
Veillonella parvula_A,C08262_Isovalerate,C08262,Veillonella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2205122181125958,0.2205122181125958
Acetatifactor intestinalis,"C03283_2,4-Diaminobutyrate",C03283,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4021057282864601,0.4021057282864601
Avispirillum faecium,C04677_AICAR,C04677,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2203309582073394,0.2203309582073394
Alectryocaccomicrobium excrementavium,C03264_2-Hydroxy-4-methylpentanoate,C03264,Alectryocaccomicrobium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2202963726430185,0.2202963726430185
Acetatifactor sp003447295,C00178_Thymine,C00178,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2201120728830737,0.2201120728830737
HGM11417 sp900761895,C00245_Taurine,C00245,HGM11417,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.220016784431492,0.220016784431492
UMGS1322 sp905214315,C00386_Carnosine,C00386,UMGS1322,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2196779247486667,0.2196779247486667
ER4 sp000765235,C00719_Betaine,C00719,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.219643221538097,0.219643221538097
Ruminococcus_C sp000980705,C00296_Quinate,C00296,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2195902440176761,0.2195902440176761
Acetatifactor sp003447295,C00482_Sinapate,C00482,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2195341562184423,0.2195341562184423
Acetatifactor sp003447295,"C03283_2,4-Diaminobutyrate",C03283,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4018041591143531,0.4018041591143531
Alangreenwoodia gallinarii,C00214_Thymidine,C00214,Alangreenwoodia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2194230608090633,0.2194230608090633
Eubacterium_T sp900766045,3-Indoxyl sulfate,3-Indoxyl sulfate,Eubacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2192205008993122,0.2192205008993122
ER4 sp900552015,C00242_Guanine,C00242,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.219087983418967,0.219087983418967
Eubacterium_G ventriosum,C10172_Proline betaine,C10172,Eubacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2190021218238411,0.2190021218238411
UMGS1322 sp905214315,"C00986_1,3-Diaminopropane",C00986,UMGS1322,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2189357860416075,0.2189357860416075
Veillonella parvula_A,C16741_5-Hydroxylysine,C16741,Veillonella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.218716508810031,0.218716508810031
Lachnospira sp003451515,C00242_Guanine,C00242,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2186993907813038,0.2186993907813038
Alistipes putredinis,C03264_2-Hydroxy-4-methylpentanoate,C03264,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2186770870027239,0.2186770870027239
UMGS2070 sp905203455,C05135_4-(beta-Acetylaminoethyl)imidazole,C05135,UMGS2070,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2184912143421493,0.2184912143421493
Anaerostipes caccae,C01585_Hexanoate,C01585,Anaerostipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2184589999849238,0.2184589999849238
Faecalibacterium prausnitzii_D,C10172_Proline betaine,C10172,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2183090880411719,0.2183090880411719
UBA5905 sp900763035,C00431_5-Aminovalerate,C00431,UBA5905,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4016220929531236,0.4016220929531236
Veillonella atypica,_DCA,,Veillonella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2181318387798488,0.2181318387798488
Faecousia sp003525905,C02714_N-Acetylputrescine,C02714,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.40117749507582,0.40117749507582
Leptotrichia_A sp001274535,C00388_Histamine,C00388,Leptotrichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2180323368868861,0.2180323368868861
UMGS1322 sp905214315,C00417_cis-Aconitate,C00417,UMGS1322,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2180288422250702,0.2180288422250702
Alangreenwoodia gallinarii,C00134_Putrescine,C00134,Alangreenwoodia,False,True,False,False,False,False,False,1,Low-Medium (1),Polyamine,0.3994711927573053,0.3994711927573053
Escherichia coli_E,C00152_Asn,C00152,Escherichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2180198433409872,0.2180198433409872
ER4 sp000765235,"C03283_2,4-Diaminobutyrate",C03283,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3979674812233147,0.3979674812233147
CAG-170 sp000432135,C08277_Sebacate,C08277,CAG-170,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3957710493842215,0.3957710493842215
Acetatifactor intestinalis,C00378_Thiamine,C00378,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2178466541185993,0.2178466541185993
UMGS693 sp900544555,C00493_Shikimate,C00493,UMGS693,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2178232694084637,0.2178232694084637
QWKK01 sp009911695,C01585_Hexanoate,C01585,QWKK01,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2176742042005624,0.2176742042005624
Acetatifactor sp003447295,C00242_Guanine,C00242,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2176617077067459,0.2176617077067459
Escherichia ruysiae,C00719_Betaine,C00719,Escherichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2176093576979787,0.2176093576979787
Avispirillum faecium,C08262_Isovalerate,C08262,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2174973964601048,0.2174973964601048
Galloscillospira_B excrementipullorum,C00791_Creatinine,C00791,Galloscillospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2173621215245686,0.2173621215245686
Spyradocola merdavium,C05135_4-(beta-Acetylaminoethyl)imidazole,C05135,Spyradocola,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.217340228145152,0.217340228145152
Holdemanella sp003458715,C05123_Isethionate,C05123,Holdemanella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2171739988989805,0.2171739988989805
Faecalibacterium prausnitzii_D,C05122_Taurocholate,C05122,Faecalibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.217173128917887,0.217173128917887
Avispirillum faecium,C00214_Thymidine,C00214,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2171039995370346,0.2171039995370346
Acetatifactor intestinalis,C10172_Proline betaine,C10172,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2170640397826261,0.2170640397826261
Acetatifactor intestinalis,C05332_Phenethylamine,C05332,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.3956752068291416,0.3956752068291416
Flemingibacterium merdigallinarum,C10172_Proline betaine,C10172,Flemingibacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2170110498394423,0.2170110498394423
Faecousia sp000434635,C00262_Hypoxanthine,C00262,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2168096821439097,0.2168096821439097
Alangreenwoodia gallinarii,C01585_Hexanoate,C01585,Alangreenwoodia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2166698379213632,0.2166698379213632
Escherichia coli,C00791_Creatinine,C00791,Escherichia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2166064774579111,0.2166064774579111
UMGS693 sp900544555,C00152_Asn,C00152,UMGS693,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2165715972445562,0.2165715972445562
CAG-83 sp000435555,C05135_4-(beta-Acetylaminoethyl)imidazole,C05135,CAG-83,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2165630432046467,0.2165630432046467
Acetatifactor intestinalis,C08277_Sebacate,C08277,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3952602482816519,0.3952602482816519
QWKK01 sp009911695,C05635_5-Hydroxyindoleacetate,C05635,QWKK01,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2163791989898371,0.2163791989898371
Ruminococcus_E bromii,C03264_2-Hydroxy-4-methylpentanoate,C03264,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2163667759543859,0.2163667759543859
ER4 sp900552015,C00695_Cholate,C00695,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.395002237349783,0.395002237349783
Erysipelatoclostridium ramosum,C00398_Tryptamine,C00398,Erysipelatoclostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Indole / Tryptophan,0.3947460611307957,0.3947460611307957
Faecalibacillus intestinalis,C10172_Proline betaine,C10172,Faecalibacillus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.216143249767194,0.216143249767194
CAG-103 sp900757655,C00003_NAD+,C00003,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.216038186034155,0.216038186034155
SFEL01 sp016292635,C00482_Sinapate,C00482,SFEL01,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2159035294792486,0.2159035294792486
Eubacterium_G ventriosum,C01921_Glycocholate,C01921,Eubacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2158902926138834,0.2158902926138834
Scatavimonas sp900540275,C01921_Glycocholate,C01921,Scatavimonas,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2158156183641421,0.2158156183641421
ER4 sp900552015,C10172_Proline betaine,C10172,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2157322545981101,0.2157322545981101
Egerieicola pullicola,C11527_4-Hydroxymandelate,C11527,Egerieicola,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2156877894031122,0.2156877894031122
CAG-177 sp003514385,C01004_Trigonelline,C01004,CAG-177,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2156385697130148,0.2156385697130148
Faecalibacillus intestinalis,C05341_beta-Ala-Lys,C05341,Faecalibacillus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2156047031226505,0.2156047031226505
ER4 sp900552015,C08262_Isovalerate,C08262,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2154645387239581,0.2154645387239581
Acetatifactor sp003447295,C08277_Sebacate,C08277,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3944273423511196,0.3944273423511196
Erysipelatoclostridium ramosum,C05984_2-Hydroxybutyrate,C05984,Erysipelatoclostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2154024974903168,0.2154024974903168
Fimimonas sp003537755,C00214_Thymidine,C00214,Fimimonas,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2153946809215811,0.2153946809215811
Acetatifactor intestinalis,C00262_Hypoxanthine,C00262,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2153358716825666,0.2153358716825666
CAG-1427 sp900539675,C00388_Histamine,C00388,CAG-1427,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.215302425306008,0.215302425306008
UBA1206 sp000433115,C00152_Asn,C00152,UBA1206,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2150680636174235,0.2150680636174235
UBA5905 sp900763035,C00791_Creatinine,C00791,UBA5905,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2150567034618321,0.2150567034618321
CAG-103 sp900543625,C00695_Cholate,C00695,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.3938671916061759,0.3938671916061759
Alistipes shahii,_DCA,,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.214964222508026,0.214964222508026
CAG-488 sp000434055,3-Indoxyl sulfate,3-Indoxyl sulfate,CAG-488,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2149429247354026,0.2149429247354026
UBA3855 sp017460955,C00475_Cytidine,C00475,UBA3855,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2146473298974458,0.2146473298974458
Eubacterium_G ventriosum,C00270_N-Acetylneuraminate,C00270,Eubacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.214593037691881,0.214593037691881
Ruminiclostridium_E siraeum,C00388_Histamine,C00388,Ruminiclostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2145684653854469,0.2145684653854469
Acetatifactor sp003447295,C05629_3-Phenylpropionate,C05629,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3932797053705356,0.3932797053705356
Alectryocaccomicrobium excrementavium,C10172_Proline betaine,C10172,Alectryocaccomicrobium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2145331596778266,0.2145331596778266
Ruminiclostridium_E siraeum,C05122_Taurocholate,C05122,Ruminiclostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.2145266463063814,0.2145266463063814
Ruminiclostridium_E sp900539195,C01585_Hexanoate,C01585,Ruminiclostridium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2145035717901479,0.2145035717901479
CAG-127 sp900319515,C00242_Guanine,C00242,CAG-127,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2144445455258269,0.2144445455258269
Limivicinus faecipullorum,C03264_2-Hydroxy-4-methylpentanoate,C03264,Limivicinus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2143482694840079,0.2143482694840079
Ruminococcus_E bromii_B,C00242_Guanine,C00242,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2142636043863385,0.2142636043863385
Eubacterium_G ventriosum,C00296_Quinate,C00296,Eubacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2141856990732434,0.2141856990732434
Prevotella sp900290275,2-Hydroxyoctanoate,2-Hydroxyoctanoate,Prevotella,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2140977919141463,0.2140977919141463
Anaerostipes caccae,C00296_Quinate,C00296,Anaerostipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2140943667872155,0.2140943667872155
Faecousia sp000434635,3-Indoxyl sulfate,3-Indoxyl sulfate,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.214082153542383,0.214082153542383
Acetatifactor sp003447295,C10172_Proline betaine,C10172,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2139943567867004,0.2139943567867004
Faecousia sp003525905,C05122_Taurocholate,C05122,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.2139176207078467,0.2139176207078467
CAG-103 sp900543625,C01551_Allantoin,C01551,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2139076290882504,0.2139076290882504
ER4 sp000765235,C00386_Carnosine,C00386,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2138216063841427,0.2138216063841427
Avispirillum faecium,C01008_Trimethylsulfonium,C01008,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.2137426066064925,0.2137426066064925
Cetobacterium_A sp000799075,C00242_Guanine,C00242,Cetobacterium,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.2137324128982691,0.2137324128982691
Lachnospira eligens_A,C02678_Dodecanedioate,C02678,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3911005986566199,0.3911005986566199
Ruminococcus_D bicirculans,C05332_Phenethylamine,C05332,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.3910015983208295,0.3910015983208295
CAG-127 sp900319515,C02678_Dodecanedioate,C02678,CAG-127,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3908110928957998,0.3908110928957998
Lachnospira eligens,C02678_Dodecanedioate,C02678,Lachnospira,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3904104376018078,0.3904104376018078
Alangreenwoodia gallinarii,C02678_Dodecanedioate,C02678,Alangreenwoodia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.3903729569452731,0.3903729569452731
Acetatifactor intestinalis,C02714_N-Acetylputrescine,C02714,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.389388183921066,0.389388183921066
Ruminococcus_D bicirculans,C02678_Dodecanedioate,C02678,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3890233661019265,0.3890233661019265
Ruminococcus_E bromii_B,C08277_Sebacate,C08277,Ruminococcus,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3880523090797194,0.3880523090797194
UBA1685 sp900546845,C00134_Putrescine,C00134,UBA1685,False,True,False,False,False,False,False,1,Low-Medium (1),Polyamine,0.3876178342339216,0.3876178342339216
Faecivivens stercoravium,C00431_5-Aminovalerate,C00431,Faecivivens,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3865201255213542,0.3865201255213542
CAG-170 sp000432135,C02714_N-Acetylputrescine,C02714,CAG-170,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.386153935409234,0.386153935409234
CAG-103 sp900543625,C08277_Sebacate,C08277,CAG-103,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3857638282333464,0.3857638282333464
Avispirillum faecium,C00431_5-Aminovalerate,C00431,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3834808911947218,0.3834808911947218
UBA5905 sp900763035,C02656_Pimelate,C02656,UBA5905,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.3826881174891942,0.3826881174891942
ER4 sp900552015,C05629_3-Phenylpropionate,C05629,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4524913753222676,0.4524913753222676
Alistipes shahii,"C03283_2,4-Diaminobutyrate",C03283,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4450997271319059,0.4450997271319059
Acetatifactor intestinalis,C00695_Cholate,C00695,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Bile Acid,-0.382343547787666,0.382343547787666
Acetatifactor sp003447295,C02714_N-Acetylputrescine,C02714,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.3822763411317945,0.3822763411317945
ER4 sp900552015,C02678_Dodecanedioate,C02678,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4381180000207512,0.4381180000207512
Avispirillum faecium,C00134_Putrescine,C00134,Avispirillum,False,True,False,False,False,False,False,1,Low-Medium (1),Polyamine,0.4347061489494795,0.4347061489494795
Faecousia sp003525905,C08277_Sebacate,C08277,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.434635732543097,0.434635732543097
ER4 sp000765235,C08277_Sebacate,C08277,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4345741262251317,0.4345741262251317
Faecousia sp003525905,C02678_Dodecanedioate,C02678,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4322572316127218,0.4322572316127218
Alistipes shahii,C08277_Sebacate,C08277,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4313438872593741,0.4313438872593741
Alistipes shahii,C02678_Dodecanedioate,C02678,Alistipes,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.4302497906253689,0.4302497906253689
Faecousia sp003525905,"C03283_2,4-Diaminobutyrate",C03283,Faecousia,False,True,False,False,False,False,False,1,Low-Medium (1),Other,0.3818668467288937,0.3818668467288937
ER4 sp000765235,C00134_Putrescine,C00134,ER4,False,True,False,False,False,False,False,1,Low-Medium (1),Polyamine,-0.3818193933134547,0.3818193933134547
Acetatifactor sp003447295,C05332_Phenethylamine,C05332,Acetatifactor,False,True,False,False,False,False,False,1,Low-Medium (1),Other,-0.4212818999479359,0.4212818999479359
