species,metabolite,rho,qval,rho_partial,pval_partial,pathway,qval_partial,survives_adjustment
Egerieicola pullicola,C00431_5-Aminovalerate,0.28515841527854285,2.005799813652148e-06,0.2795868686236249,1.1881805398998891e-07,Other,3.8205162054658815e-07,True
Alistipes shahii,C00576_Betaine aldehyde,0.28506330655516465,2.023344003973641e-06,0.2873153468409138,5.091751400762179e-08,Other,1.9141922559256312e-07,True
Ruminococcus_E sp905215855,C02656_Pimelate,0.2848519017571916,2.0673832902660662e-06,0.27731706434434167,1.5165395091365494e-07,Other,4.655108381968802e-07,True
QALW01 sp900547955,C02714_N-Acetylputrescine,0.2847856193840079,2.0788382141901075e-06,0.27841304980932263,1.3483544276607409e-07,Other,4.226816387651225e-07,True
Faecousia sp003525905,C00803_Valerate,0.28466058120841614,2.1039351001010592e-06,0.3153227154475935,1.895291794063357e-09,Other,1.2720079154787632e-08,True
Ruminococcus_C callidus,C02714_N-Acetylputrescine,-0.2845420670584566,2.127798235169351e-06,-0.30340215026833833,8.027299770034573e-09,Other,4.269840303209879e-08,True
Veillonella atypica,C02656_Pimelate,-0.284522186626182,2.1279227892692218e-06,-0.2832065501789593,8.015115726661184e-08,Other,2.797597112272665e-07,True
Clostridium_A leptum,C00408_Pipecolate,0.28450938603380216,2.1279227892692218e-06,0.28825738885483876,4.583985922954523e-08,Other,1.75295828793672e-07,True
Ruminiclostridium_E sp910579265,C00134_Putrescine,0.2843335541004964,2.1656774578662387e-06,0.29316462356518097,2.635523389275809e-08,Polyamine,1.1143862111102787e-07,True
Aphodousia sp900553105,C00423_trans-Cinnamate,-0.2841749102064746,2.199918055334602e-06,-0.2749889568550502,1.9433835098583674e-07,Other,5.699071876417499e-07,True
Copromorpha sp905193765,C02656_Pimelate,-0.28410573458788585,2.212816684524449e-06,-0.25158064884866954,2.0740683338295637e-06,Other,4.185808948192863e-06,True
Avispirillum faecium,C00695_Cholate,0.2836488503928143,2.3226019663389853e-06,0.2594676658439117,9.579744540610317e-07,Bile Acid,2.209019082406713e-06,True
Acetatifactor intestinalis,C00483_Tyramine,-0.2836305505461808,2.3231944893252592e-06,-0.28077993036930915,1.0442356704515313e-07,Other,3.4293453873613506e-07,True
UMGS929 sp900546875,C02714_N-Acetylputrescine,0.2835974401731519,2.3275728286613206e-06,0.2831157924727397,8.095179923006571e-08,Other,2.8108263621550594e-07,True
Clostridium_A leptum,C02656_Pimelate,0.2834276357862189,2.367185215288139e-06,0.2746035238115479,2.0243865681211764e-07,Other,5.90200165632996e-07,True
Faecousia sp003525905,C00785_Urocanate,0.28335667380517415,2.381514313949009e-06,0.2415151596962259,5.358716367984344e-06,Other,9.10136710100917e-06,True
Fusobacterium sp000235465,C00408_Pipecolate,0.2832048866742042,2.4172417482773365e-06,0.2789326089566368,1.275046384740117e-07,Other,4.0413514571794516e-07,True
Ruminococcus_C callidus,C05629_3-Phenylpropionate,0.28318065952587945,2.4194569912916167e-06,0.2818925738942925,9.252443786983367e-08,Other,3.110065138481804e-07,True
Acetatifactor sp003447295,C05145_3-Aminoisobutyrate,-0.2827735812669293,2.5252969074228906e-06,-0.3135006683328556,2.3730823798121035e-09,Other,1.531020890201357e-08,True
Faecalibacterium prausnitzii_D,C02678_Dodecanedioate,0.28272248000749106,2.535052796512603e-06,0.27357302175485193,2.257230677589223e-07,Other,6.469668439263109e-07,True
UBA1685 sp900546845,C06103_6-Hydroxyhexanoate,-0.28268173145000086,2.5419728880259237e-06,-0.2795512548401716,1.192758499685033e-07,Other,3.8290802558106996e-07,True
Erysipelatoclostridium ramosum,C01042_N-Acetylaspartate,-0.28265482374336476,2.5450646529506726e-06,-0.288823475686987,4.30275563959731e-08,Other,1.6645089514883208e-07,True
Veillonella atypica,C00431_5-Aminovalerate,0.2826332831485342,2.5466727194686476e-06,0.27648760783939796,1.6570716323349082e-07,Other,4.99729947405718e-07,True
Clostridium_A leptum,C05122_Taurocholate,-0.282604392208134,2.550336569127199e-06,-0.2881155081368879,4.65720530799956e-08,Bile Acid,1.7741734506664989e-07,True
Ruminococcus_D bicirculans,C00055_CMP,0.28231083460209483,2.6289108261511874e-06,0.2913661275007912,3.232174210128121e-08,Nucleotide,1.3165679063658335e-07,True
CAG-115 sp000432175,C02678_Dodecanedioate,-0.28213154934986484,2.676254779172502e-06,-0.2946971650853955,2.2123750941232467e-08,Other,9.723849125518016e-08,True
Fusobacterium_A mortiferum,C00407_Ile,0.28208902411914766,2.6841002044754758e-06,0.2756053050751365,1.8202946798537298e-07,Amino Acid,5.409493848005141e-07,True
Ruminiclostridium_E siraeum,C05629_3-Phenylpropionate,0.28187817109084934,2.741823220895496e-06,0.26797332872268864,4.0468011290780256e-07,Other,1.0734220501533224e-06,True
Roseburia intestinalis,C00398_Tryptamine,-0.28179632718974656,2.76166815519185e-06,-0.2845604483660453,6.907668703155805e-08,Indole / Tryptophan,2.480311922138529e-07,True
Ruminiclostridium_E sp910579265,C01672_Cadaverine,0.2816599556938661,2.798221253839701e-06,0.28980084427643416,3.855940831929043e-08,Polyamine,1.5301352507654933e-07,True
Alistipes shahii,C00055_CMP,0.2814457600899311,2.85935197197787e-06,0.27960812201052443,1.185456601691648e-07,Nucleotide,3.8205162054658815e-07,True
Ruminococcus_D bicirculans,"C03283_2,4-Diaminobutyrate",0.28104336902275334,2.9717726682906683e-06,0.2788622430135235,1.2847451516526855e-07,Other,4.059226387528232e-07,True
ER4 sp000765235,C05145_3-Aminoisobutyrate,-0.2810356843290132,2.9717726682906683e-06,-0.3191282205343331,1.1792758747560307e-09,Other,8.866735900421283e-09,True
Faecousia sp000434635,C01585_Hexanoate,0.28102869279445747,2.9717726682906683e-06,0.29157607649840683,3.156315471798755e-08,Other,1.2962281198352177e-07,True
Erysipelatoclostridium ramosum,C05629_3-Phenylpropionate,-0.2810429701274387,2.9717726682906683e-06,-0.29102578610246777,3.358901355766873e-08,Other,1.3598790914035924e-07,True
Avispirillum faecium,C17714_Heptanoate,-0.28098938801793283,2.9794597144923593e-06,-0.3350458584903547,1.506188010246866e-10,Other,1.4839290741348433e-09,True
Faecousia sp017548065,C17714_Heptanoate,-0.2805768103293095,3.1054052721899425e-06,-0.30326256721383604,8.161030791695907e-09,Other,4.318005709892014e-08,True
Lachnospira eligens_A,"C03283_2,4-Diaminobutyrate",0.28058067575012074,3.1054052721899425e-06,0.27121360860107335,2.891345843715026e-07,Other,8.009268265138577e-07,True
Fimimonas sp003537755,C00134_Putrescine,0.2804160379206376,3.1546938023871553e-06,0.2460366741551348,3.5161427680511314e-06,Polyamine,6.4694439154574634e-06,True
Ruminiclostridium_E siraeum,C02714_N-Acetylputrescine,-0.28028880480717144,3.1931209956043364e-06,-0.2997600664943802,1.2318576460312144e-08,Other,6.023753770323787e-08,True
Lachnospira eligens_A,C00695_Cholate,-0.28015065779232456,3.235822830938334e-06,-0.2764761195221549,1.659103425386984e-07,Bile Acid,4.99729947405718e-07,True
HGM11417 sp900761895,C00134_Putrescine,0.28011073588990515,3.2390179743486947e-06,0.2673664583643279,4.307706952777752e-07,Polyamine,1.1336070928362506e-06,True
Alistipes putredinis,C17714_Heptanoate,0.28011411443207856,3.2390179743486947e-06,0.27338777263930875,2.3017336216927712e-07,Other,6.576381776265061e-07,True
Ruminococcus_E bromii,C00695_Cholate,-0.2800682291161061,3.2477078735876536e-06,-0.24975860173393172,2.470354360334376e-06,Bile Acid,4.8438320790870116e-06,True
Lachnospira sp003451515,C00398_Tryptamine,-0.28005526758609145,3.2477078735876536e-06,-0.29423361148464094,2.3329020421645794e-08,Indole / Tryptophan,1.0143052357237302e-07,True
Gallispira edinburgensis,C08277_Sebacate,-0.2799079466638727,3.294406057203404e-06,-0.28056567325272747,1.0687838566516223e-07,Other,3.504209366070893e-07,True
Erysipelatoclostridium ramosum,C02571_o-Acetylcarnitine,0.27985103669169686,3.303797924196492e-06,0.28799890171687154,4.718225430967571e-08,Other,1.7838281402523896e-07,True
CAG-488 sp900539465,C00334_GABA,0.2798539719995244,3.303797924196492e-06,0.2665921457821505,4.664124888062939e-07,Other,1.2146158562663905e-06,True
Ruminococcus_C sp000980705,C00695_Cholate,-0.2798275488698655,3.306739876740756e-06,-0.26225961414188875,7.243447521968818e-07,Bile Acid,1.7517406340916127e-06,True
UMGS1322 sp905214315,C02714_N-Acetylputrescine,0.2797778618977896,3.3190770641129327e-06,0.2562170464800083,1.32115572868685e-06,Other,2.929391859616075e-06,True
ER4 sp000765235,C00300_Creatine,-0.2797360932294251,3.3207199966925743e-06,-0.27350667672277373,2.273072953566509e-07,Other,6.50378527486841e-07,True
Faecousia sp000434635,C01046_N-Methylglutamate,0.2797219537624592,3.3207199966925743e-06,0.26655078784007574,4.6839379071919096e-07,Other,1.2155658638999446e-06,True
CAG-103 sp900757655,C00055_CMP,0.2797125953676031,3.3207199966925743e-06,0.27313388082823875,2.3640999514128061e-07,Nucleotide,6.716193043786381e-07,True
Aphodomorpha sp900549955,C01046_N-Methylglutamate,-0.2797467972699029,3.3207199966925743e-06,-0.2781017164120377,1.3942099640374072e-07,Other,4.336578426243879e-07,True
ER4 sp000765235,C00003_NAD+,0.2796959845298513,3.3212577134072103e-06,0.3019965546536588,9.476630847018614e-09,Other,4.897483641870085e-08,True
Acutalibacter sp910580045,C00431_5-Aminovalerate,0.2796405765067359,3.330330059644349e-06,0.2698637313250223,3.327819772412237e-07,Other,9.042988511989775e-07,True
Eubacterium_F sp003491505,C08277_Sebacate,0.27965304872823565,3.330330059644349e-06,0.264479157033234,5.786682063845925e-07,Other,1.443062858814445e-06,True
Fusobacterium_A mortiferum,C02678_Dodecanedioate,-0.2795904757200481,3.3429628944062204e-06,-0.2529635550367942,1.814673412796827e-06,Other,3.7963878928803915e-06,True
CAG-103 sp900757655,C02678_Dodecanedioate,0.2795745356707172,3.3432945632641177e-06,0.27009349766988205,3.249302209454186e-07,Other,8.853684494425576e-07,True
Fimimonas sp003537755,C02714_N-Acetylputrescine,0.27949496208568103,3.3666841571300406e-06,0.2676470605129878,4.185122897632532e-07,Other,1.1042540626998764e-06,True
Alistipes onderdonkii,C06103_6-Hydroxyhexanoate,0.2794618132790361,3.37329354484079e-06,0.26418591773560673,5.961615241922457e-07,Other,1.4774758963872258e-06,True
Fusobacterium_A mortiferum,C08277_Sebacate,-0.27936397292855264,3.4035992512945598e-06,-0.2593645581966558,9.678563086168693e-07,Other,2.224957031303148e-06,True
Lachnospira rogosae_A,C01425_Glu-Glu,-0.27923820848060676,3.4445294285017017e-06,-0.27891681252042766,1.2772175006681574e-07,Other,4.0418275337599913e-07,True
Fimisoma sp000435715,C02714_N-Acetylputrescine,-0.27917817173770565,3.461325810302647e-06,-0.2775054727471266,1.4862562726426744e-07,Other,4.587210718032946e-07,True
UMGS693 sp900544555,C02678_Dodecanedioate,-0.27916196124073905,3.4618145589295383e-06,-0.31238974805545866,2.719688647204159e-09,Other,1.7267864426693075e-08,True
SFEL01 sp016292635,C02678_Dodecanedioate,-0.27907177789857884,3.4900269758171405e-06,-0.30816491938935,4.544148415569406e-09,Other,2.620829109952341e-08,True
CAG-103 sp900543625,C00803_Valerate,0.2789932498946334,3.5140510238151335e-06,0.29425515207947156,2.3271634393786865e-08,Other,1.0140145705353754e-07,True
UMGS902 sp003343845,C08277_Sebacate,-0.27891032640535407,3.5399155385400504e-06,-0.2859522580000333,5.923617448541151e-08,Other,2.1805724053060055e-07,True
Acetatifactor intestinalis,C01672_Cadaverine,-0.2788596781648224,3.5535987253377142e-06,-0.2596391289787633,9.417551723921331e-07,Polyamine,2.1825148838751635e-06,True
Bifidobacterium pseudocatenulatum,C01042_N-Acetylaspartate,0.2788381175473132,3.5561860590968314e-06,0.2686313220927808,3.7810833505002024e-07,Other,1.0123382464525308e-06,True
CAG-83 sp000435555,C02714_N-Acetylputrescine,-0.2787238087907455,3.594489410555192e-06,-0.28314997021653754,8.064939066595024e-08,Other,2.8051961970765306e-07,True
Egerieicola pullicola,C02714_N-Acetylputrescine,0.2786853229279815,3.603677406537436e-06,0.282432524804713,8.723191215594638e-08,Other,2.962963534803564e-07,True
Ruminococcus_E bromii_B,C00364_dTMP,0.2785734446718871,3.641531491112537e-06,0.27387688774592894,2.186019002369019e-07,Other,6.290702165090703e-07,True
Scatomorpha intestinavium,C00408_Pipecolate,-0.27846494718034126,3.6784356280586095e-06,-0.3045423657547049,7.011525502514681e-09,Other,3.841931782199825e-08,True
Lachnospira eligens,"C03283_2,4-Diaminobutyrate",0.27837979521121087,3.706393973081374e-06,0.2589621798852202,1.0073630819357655e-06,Other,2.2972932313244366e-06,True
Avimicrobium caecorum,C05629_3-Phenylpropionate,0.27834278379404614,3.715295628142429e-06,0.2829937291020329,8.204077976894866e-08,Other,2.833878403072493e-07,True
Scatomorpha stercorigallinarum,C02714_N-Acetylputrescine,0.27829988988447923,3.7265802205667932e-06,0.2804352808520196,1.083994553992663e-07,Other,3.5309268859695865e-07,True
Scatomorpha intestinavium,C00803_Valerate,-0.2782199424291648,3.7528117227424547e-06,-0.31863307406116037,1.2548471994651605e-09,Other,9.399604490375733e-09,True
Gemmiger qucibialis,C02656_Pimelate,0.27820417839277634,3.7532694243817816e-06,0.2712868466234974,2.869311630308042e-07,Other,7.961166269122825e-07,True
Egerieicola pullicola,C00134_Putrescine,0.27806495379686014,3.803823377010714e-06,0.2797698200757195,1.1649286822035325e-07,Polyamine,3.7761059390714183e-07,True
Ruminococcus_C callidus,C00364_dTMP,0.2779774873162971,3.833688038462591e-06,0.2794260321822231,1.208990493821364e-07,Other,3.8625894371289585e-07,True
Fusobacterium_A mortiferum,C00123_Leu,0.2777406960426768,3.926149538806701e-06,0.2699725831308996,3.2903974124048684e-07,Amino Acid,8.953462346679914e-07,True
UBA3855 sp017460955,C02678_Dodecanedioate,-0.2776420559964339,3.955516011470132e-06,-0.3233972792218273,6.870509709983525e-10,Other,5.701667809114959e-09,True
Anaerostipes caccae,C00364_dTMP,-0.27764332038462053,3.955516011470132e-06,-0.2739676454521485,2.1651723193542867e-07,Other,6.248693562350034e-07,True
Prevotella sp900557255,C00398_Tryptamine,-0.2776043714911078,3.965343504767626e-06,-0.2788424256662793,1.2874894406342103e-07,Indole / Tryptophan,4.0614808852814206e-07,True
Anaerostipes caccae,"C03283_2,4-Diaminobutyrate",-0.27757474912605307,3.971770857414904e-06,-0.27164039958665037,2.7651938706484825e-07,Other,7.713232554110133e-07,True
Fimimonas sp003537755,C08277_Sebacate,-0.2775558490369436,3.9736501958037305e-06,-0.2766935359259785,1.621055466148527e-07,Other,4.927220261849626e-07,True
Ruminococcus_C sp000980705,C02656_Pimelate,0.27738405508563524,4.041161749659086e-06,0.2758718340351738,1.769423097945216e-07,Other,5.28975515080782e-07,True
UBA5905 sp900763035,C00334_GABA,0.27729322608606244,4.0617755487631916e-06,0.22826625783575039,1.7579537168723797e-05,Other,2.4535292629063218e-05,True
Ruminococcus_E bromii,C05332_Phenethylamine,-0.2773113503581439,4.0617755487631916e-06,-0.26914025454664514,3.587142151482545e-07,Other,9.655833516776702e-07,True
Lachnospira sp000436535,C01425_Glu-Glu,-0.2772945257367303,4.0617755487631916e-06,-0.2691928135980318,3.56766681735917e-07,Other,9.616352607437117e-07,True
Fusobacterium_A mortiferum,C00134_Putrescine,0.2770054437391256,4.182286199301545e-06,0.23855375871891474,7.030655623071226e-06,Polyamine,1.1409219588585043e-05,True
UBA11540 sp003445125,C05332_Phenethylamine,0.27683329097193493,4.25338509576052e-06,0.2969011987484627,1.7169594234167066e-08,Other,7.822138603265178e-08,True
UBA11524 sp000437595,C05629_3-Phenylpropionate,0.27672695139371994,4.295363810778079e-06,0.2652540440312735,5.347809712137579e-07,Other,1.3538758764905263e-06,True
Fimenecus sp000432435,C02714_N-Acetylputrescine,-0.2766737185787343,4.313228197266132e-06,-0.29877724095424263,1.3813735699727653e-08,Other,6.625292901548036e-08,True
CAG-83 sp000435555,C00449_Saccharopine,0.2765616387121846,4.355327261600105e-06,0.29802561779862013,1.507414529442555e-08,Other,7.060724842335607e-08,True
Avispirillum faecium,C01046_N-Methylglutamate,-0.2765540475531608,4.355327261600105e-06,-0.2622102143777439,7.279568249299119e-07,Other,1.7583498186712849e-06,True
Barnesiella intestinihominis,C08277_Sebacate,0.2763933708459678,4.423857164042531e-06,0.25952769230150624,9.522661233128175e-07,Other,2.2043197298907815e-06,True
CAG-103 sp000432375,C02678_Dodecanedioate,0.27634918875205744,4.437979867083897e-06,0.28102118503141194,1.0172445714825968e-07,Other,3.357242810173587e-07,True
Alistipes onderdonkii,C02714_N-Acetylputrescine,-0.2762584159104003,4.474316748968912e-06,-0.2557339627399407,1.385287615180876e-06,Other,3.0445881652326946e-06,True
Escherichia sp002965065,C02656_Pimelate,-0.2760725183733047,4.549977379378175e-06,-0.26692731743771464,4.506499349279986e-07,Other,1.1766316838851138e-06,True
Faecousia sp017548065,C00134_Putrescine,0.2760860911517555,4.549977379378175e-06,0.2863339573404316,5.6783088603740065e-08,Polyamine,2.0953169226472347e-07,True
Lachnospira rogosae_A,C00398_Tryptamine,-0.2759829343429001,4.586633586344083e-06,-0.2677961214292156,4.121374041178817e-07,Indole / Tryptophan,1.091754712895051e-06,True
Alangreenwoodia gallinarii,C06104_Adipate,-0.275893191472006,4.623658102165954e-06,-0.28090342977967125,1.0303337130401612e-07,Other,3.38925563500053e-07,True
UMGS693 sp900544555,C02656_Pimelate,-0.27583542791977816,4.645146340170273e-06,-0.2648410390263881,5.577585111858056e-07,Other,1.3978910054782095e-06,True
Scatavimonas merdipullorum,C06103_6-Hydroxyhexanoate,-0.2754453164757306,4.834545271217945e-06,-0.3171930134947518,1.5023300103934503e-09,Other,1.0847148089483395e-08,True
UMGS902 sp003343845,C00785_Urocanate,-0.27542297184938785,4.838746058169426e-06,-0.21011816308700274,8.011303451512464e-05,Other,9.021738121072594e-05,True
Acutalibacter sp910580045,C11118_1-Methyl-2-pyrrolidinone,0.2753922551338625,4.847268413288182e-06,0.28171192010564655,9.436329436127785e-08,Other,3.1612493923376164e-07,True
Prevotella sp900290275,C00398_Tryptamine,-0.27511570744200325,4.984177890139974e-06,-0.30953490122057625,3.850770735361518e-09,Indole / Tryptophan,2.271841141806205e-08,True
Faecalibacterium sp900539945,C00630_Isobutyryl CoA,0.2750785785046206,4.996355987218909e-06,0.2792338900763341,1.2343114085179988e-07,Other,3.924678564445147e-07,True
Lachnospira eligens_A,C00364_dTMP,0.27502728299985363,5.00861575275565e-06,0.2867575890387668,5.417527242199708e-08,Other,2.021465388880488e-07,True
Lachnospira eligens_A,C01046_N-Methylglutamate,0.27503241862325484,5.00861575275565e-06,0.2600799931529629,9.012518556944298e-07,Other,2.1131344799400464e-06,True
